packet,video,0,88064,7.166667,88064,7.166667,512,0.041667,4410,1161881,___
packet,video,0,88576,7.208333,88576,7.208333,512,0.041667,4287,1167049,___
packet,video,0,89088,7.250000,89088,7.250000,512,0.041667,4842,1172068,___
packet,video,0,89600,7.291667,89600,7.291667,512,0.041667,4476,1177650,___
packet,video,0,90112,7.333333,90112,7.333333,512,0.041667,4707,1182467,___
packet,video,0,90624,7.375000,90624,7.375000,512,0.041667,4453,1187942,___
packet,video,0,91136,7.416667,91136,7.416667,512,0.041667,5280,1193148,___
packet,video,0,91648,7.458333,91648,7.458333,512,0.041667,5308,1199147,___
packet,video,0,92160,7.500000,92160,7.500000,512,0.041667,5352,1204857,___
packet,video,0,92672,7.541667,92672,7.541667,512,0.041667,5164,1210951,___
packet,video,0,93184,7.583333,93184,7.583333,512,0.041667,4707,1216851,___
packet,video,0,93696,7.625000,93696,7.625000,512,0.041667,4886,1222307,___
packet,video,0,94208,7.666667,94208,7.666667,512,0.041667,5064,1227929,___
packet,video,0,94720,7.708333,94720,7.708333,512,0.041667,4787,1233372,___
packet,video,0,95232,7.750000,95232,7.750000,512,0.041667,3741,1238884,___
packet,video,0,95744,7.791667,95744,7.791667,512,0.041667,3825,1243388,___
packet,video,0,96256,7.833333,96256,7.833333,512,0.041667,3883,1247958,___
packet,video,0,96768,7.875000,96768,7.875000,512,0.041667,4197,1252557,___
packet,video,0,97280,7.916667,97280,7.916667,512,0.041667,3796,1257129,___
packet,video,0,97792,7.958333,97792,7.958333,512,0.041667,3192,1261702,___
packet,video,0,98304,8.000000,98304,8.000000,512,0.041667,3600,1265606,___
packet,video,0,98816,8.041667,98816,8.041667,512,0.041667,3797,1269967,___
packet,video,0,99328,8.083333,99328,8.083333,512,0.041667,3545,1274516,___
packet,video,0,99840,8.125000,99840,8.125000,512,0.041667,3606,1278435,___
packet,video,0,100352,8.166667,100352,8.166667,512,0.041667,3640,1282786,___
packet,video,0,100864,8.208333,100864,8.208333,512,0.041667,4048,1287168,___
packet,video,0,101376,8.250000,101376,8.250000,512,0.041667,3626,1291907,___
packet,video,0,101888,8.291667,101888,8.291667,512,0.041667,3659,1296314,___
packet,video,0,102400,8.333333,102400,8.333333,512,0.041667,4024,1300359,___
packet,video,0,102912,8.375000,102912,8.375000,512,0.041667,4122,1305073,___
packet,video,0,103424,8.416667,103424,8.416667,512,0.041667,4047,1309980,___
packet,video,0,103936,8.458333,103936,8.458333,512,0.041667,4353,1314757,___
packet,video,0,104448,8.500000,104448,8.500000,512,0.041667,4260,1319888,___
packet,video,0,104960,8.541667,104960,8.541667,512,0.041667,4035,1324512,___
packet,video,0,105472,8.583333,105472,8.583333,512,0.041667,4296,1329276,___
packet,video,0,105984,8.625000,105984,8.625000,512,0.041667,4158,1334305,___
packet,video,0,106496,8.666667,106496,8.666667,512,0.041667,4340,1339234,___
packet,video,0,107008,8.708333,107008,8.708333,512,0.041667,4065,1344327,___
packet,video,0,107520,8.750000,107520,8.750000,512,0.041667,5012,1348742,___
packet,video,0,108032,8.791667,108032,8.791667,512,0.041667,4063,1354465,___
packet,video,0,108544,8.833333,108544,8.833333,512,0.041667,5012,1359332,___
packet,video,0,109056,8.875000,109056,8.875000,512,0.041667,4590,1365101,___
packet,video,0,109568,8.916667,109568,8.916667,512,0.041667,3155,1370419,___
packet,video,0,110080,8.958333,110080,8.958333,512,0.041667,3540,1373916,___
packet,video,0,110592,9.000000,110592,9.000000,512,0.041667,3811,1378231,___
packet,video,0,111104,9.041667,111104,9.041667,512,0.041667,3847,1382786,___
packet,video,0,111616,9.083333,111616,9.083333,512,0.041667,4226,1387370,___
packet,video,0,112128,9.125000,112128,9.125000,512,0.041667,4422,1391990,___
packet,video,0,112640,9.166667,112640,9.166667,512,0.041667,3933,1397140,___
packet,video,0,113152,9.208333,113152,9.208333,512,0.041667,3814,1401816,___
packet,video,0,113664,9.250000,113664,9.250000,512,0.041667,3962,1406367,___
packet,video,0,114176,9.291667,114176,9.291667,512,0.041667,4333,1411064,___
packet,video,0,114688,9.333333,114688,9.333333,512,0.041667,3957,1415786,___
packet,video,0,115200,9.375000,115200,9.375000,512,0.041667,4069,1420488,___
packet,video,0,115712,9.416667,115712,9.416667,512,0.041667,4238,1425289,___
packet,video,0,116224,9.458333,116224,9.458333,512,0.041667,3967,1430269,___
packet,video,0,116736,9.500000,116736,9.500000,512,0.041667,4189,1434970,___
packet,video,0,117248,9.541667,117248,9.541667,512,0.041667,4079,1439530,___
packet,video,0,117760,9.583333,117760,9.583333,512,0.041667,4640,1444379,___
packet,video,0,118272,9.625000,118272,9.625000,512,0.041667,4268,1449761,___
packet,video,0,118784,9.666667,118784,9.666667,512,0.041667,4270,1454779,___
packet,video,0,119296,9.708333,119296,9.708333,512,0.041667,4583,1459799,___
packet,video,0,119808,9.750000,119808,9.750000,512,0.041667,4920,1464733,___
packet,video,0,120320,9.791667,120320,9.791667,512,0.041667,4725,1470383,___
packet,video,0,120832,9.833333,120832,9.833333,512,0.041667,4792,1475850,___
packet,video,0,121344,9.875000,121344,9.875000,512,0.041667,4970,1481417,___
packet,video,0,121856,9.916667,121856,9.916667,512,0.041667,4745,1487122,___
packet,video,0,122368,9.958333,122368,9.958333,512,0.041667,4709,1492240,___
packet,video,0,122880,10.000000,122880,10.000000,512,0.041667,4493,1497679,___
packet,video,0,123392,10.041667,123392,10.041667,512,0.041667,4742,1502934,___
